TEMPERATURE,TURBIDITY,DISOLVED OXYGEN,pH,AMMONIA,NITRATE,Population,Length,Weight
25.9375,51,20.248,5.95964,66.98969,1023,50,39.95929,576.4286
25.9375,51,16.628,5.96418,83.21757,1021,50,39.95929,576.4286
25.9375,51,23.332,5.42852,0,2339,50,39.95929,576.4286
25.9375,51,27.024,5.47845,249869.5156,1565,50,39.95929,576.4286
25.9375,51,21.441,5.49207,0,1407,50,39.95929,576.4286
25.9375,51,20.713,5.59648,0,1392,50,39.95929,576.4286
26,51,19.783,5.81891,0,1258,50,39.95929,576.4286
25.9375,51,18.79,5.91424,113.18947,1162,50,39.95929,576.4286
26,51,20.179,5.91424,109.65996,1162,50,39.95929,576.4286
26,51,21.04,5.93694,0,1214,50,39.95929,576.4286
25.9375,51,17.092,5.89155,154.92284,1139,50,39.95929,576.4286
25.9375,51,18.766,5.87793,163.17293,1120,50,39.95929,576.4286
25.9375,51,17.349,5.9097,143.07578,1100,50,39.95929,576.4286
25.9375,51,16.171,5.85977,0,1106,50,39.95929,576.4286
25.9375,51,19.92,5.86431,511.03033,1063,50,39.95929,576.4286
26,51,16.798,5.85523,534.22888,1060,50,39.95929,576.4286
25.9375,51,18.606,5.87339,594.35852,1041,50,39.95929,576.4286
25.9375,51,19.759,5.76898,2358.84937,1071,50,39.95929,576.4286
25.9375,51,18.878,5.77352,5380.42627,1063,50,39.95929,576.4286
26,51,18.771,5.70543,12026.07031,1073,50,39.95929,576.4286
26,51,19.806,5.7372,9204.03223,1065,50,39.95929,576.4286
25.9375,51,20.504,5.72359,4639.73828,1063,50,39.95929,576.4286
25.9375,51,20.32,5.74174,7466.13525,1072,50,39.95929,576.4286
26,51,18.055,5.7599,3519.27124,1073,50,39.95929,576.4286
25.9375,51,20.096,5.76444,3386.93896,1073,50,39.95929,576.4286
25.9375,51,24.189,5.73266,3335.67627,1077,50,39.95929,576.4286
25.9375,51,19.583,5.76898,0,1107,50,39.95929,576.4286
25.9375,51,16.932,5.74628,3546.46265,1079,50,39.95929,576.4286
25.9375,51,20.809,5.76444,0,1133,50,39.95929,576.4286
25.9375,51,22.531,5.74174,2392.82666,1123,50,39.95929,576.4286
25.9375,51,19.119,5.75082,0,1190,50,39.95929,576.4286
26,51,19.372,5.7372,1049.04236,1142,50,39.95929,576.4286
26,51,15.945,5.75082,1283.58606,1136,50,39.95929,576.4286
25.9375,51,18.238,5.76444,0,1175,50,39.95929,576.4286
25.9375,51,13.776,5.7599,0,1167,50,39.95929,576.4286
25.9375,51,19.127,5.7599,1049.04236,1136,50,39.95929,576.4286
26,51,18.687,5.76444,944.95972,1166,50,39.95929,576.4286
25.9375,51,18.39,5.7599,714.22473,1157,50,39.95929,576.4286
26,51,17.308,5.7826,1480.6969,1136,50,39.95929,576.4286
26,51,15.572,5.74628,2121.38843,1111,50,39.95929,576.4286
25.9375,51,18.798,5.7599,1898.54687,1111,50,39.95929,576.4286
26,51,16.874,5.76898,1714.29333,1103,50,39.95929,576.4286
25.9375,51,22.731,5.74628,4715.74756,1104,50,39.95929,576.4286
25.25,51,40.048,5.06536,1.46704,1930,50,40.73571,589.7857
25.25,51,33.296,5.06536,18.45848,1615,50,40.73571,589.7857
25.25,51,32.199,5.10622,5843542.5,1575,50,40.73571,589.7857
25.3125,51,33.264,5.06536,0,1529,50,40.73571,589.7857
25.3125,51,32.727,5.06536,0,1498,50,40.73571,589.7857
25.3125,51,34.017,5.06536,0,1831,50,40.73571,589.7857
25.3125,51,30.821,5.08806,0,1607,50,40.73571,589.7857
25.3125,51,32.07,5.0699,0,1552,50,40.73571,589.7857
25.25,51,31.494,5.07444,0,1499,50,40.73571,589.7857
25.3125,51,30.34,5.07898,0,1468,50,40.73571,589.7857
25.25,51,29.107,5.06536,0,1443,50,40.73571,589.7857
25.3125,51,30.669,5.06536,0,1424,50,40.73571,589.7857
25.3125,51,30.965,5.0699,0,1439,50,40.73571,589.7857
25.3125,51,30.26,5.06536,0,1443,50,40.73571,589.7857
25.3125,51,31.758,5.06536,0,1428,50,40.73571,589.7857
25.5,51,32.527,5.07898,0,2171,50,40.73571,589.7857
25.4375,51,32.415,5.09714,0,1984,50,40.73571,589.7857
25.4375,51,31.51,5.0699,0,1719,50,40.73571,589.7857
25.4375,51,28.875,5.07444,0,1616,50,40.73571,589.7857
25.4375,51,28.875,5.0699,0,1488,50,40.73571,589.7857
25.4375,51,27.841,5.0699,0,1450,50,40.73571,589.7857
25.4375,51,28.682,5.06536,0,1386,50,40.73571,589.7857
25.5,51,27.449,5.08352,0,1389,50,40.73571,589.7857
25.5,51,28.642,5.06536,0,1387,50,40.73571,589.7857
25.5,51,28.106,5.07898,0,1392,50,40.73571,589.7857
25.5,51,28.746,5.06536,0,1361,50,40.73571,589.7857
25.4375,51,27.553,5.0699,0,1350,50,40.73571,589.7857
25.5,51,27.513,5.09714,0,1335,50,40.73571,589.7857
25.5,51,26.664,5.07444,0,1334,50,40.73571,589.7857
25.5,51,30.372,5.06082,0,1386,50,40.73571,589.7857
25.5,51,27.192,5.06082,0,1375,50,40.73571,589.7857
25.5,51,28.682,5.06536,0,1356,50,40.73571,589.7857
25.5,51,29.916,5.06536,0,1359,50,40.73571,589.7857
25.5,51,27.2,5.07898,0,1355,50,40.73571,589.7857
25.5,51,27.689,5.0699,0,1359,50,40.73571,589.7857
25.5,51,31.454,5.06536,0,1365,50,40.73571,589.7857
25.5,51,27.665,5.05628,0,1376,50,40.73571,589.7857
25.5625,51,27.505,5.07444,0,1356,50,40.73571,589.7857
25.5,51,28.506,5.06536,0,1355,50,40.73571,589.7857
25.5,51,30.124,5.06536,0,1331,50,40.73571,589.7857
25.5,51,26.127,5.05628,0,1338,50,40.73571,589.7857
25.5625,51,28.442,5.05174,0,1329,50,40.73571,589.7857
25.5,51,24.75,5.0472,0,1327,50,40.73571,589.7857
25.5,51,27.889,5.05174,0,1335,50,40.73571,589.7857
25.5625,51,28.818,5.06536,0,1322,50,40.73571,589.7857
25.5625,51,28.738,5.0699,0,1326,50,40.73571,589.7857
25.5,51,24.661,5.07444,0,1322,50,40.73571,589.7857
25.5625,51,26.744,5.05628,0,1321,50,40.73571,589.7857
25.5625,51,25.278,5.05174,0,1319,50,40.73571,589.7857
25.5,51,28.001,5.05174,0,1335,50,40.73571,589.7857
25.5625,51,26.496,5.2197,0,1335,50,40.73571,589.7857
25.5,51,23.62,5.06536,0,1463,50,40.73571,589.7857
25.5,51,27.2,5.06536,0,1394,50,40.73571,589.7857
25.5625,51,25.182,5.06536,0,1358,50,40.73571,589.7857
25.5,51,26.335,5.04267,0,1338,50,40.73571,589.7857
25.5,51,24.83,5.05628,0,1335,50,40.73571,589.7857
25.5,51,27.144,5.05628,0,1331,50,40.73571,589.7857
25.5625,51,26.896,4.99273,0,1328,50,40.73571,589.7857
25.5625,51,25.871,5.05174,0,1323,50,40.73571,589.7857
25.5625,51,24.093,5.05174,0,1319,50,40.73571,589.7857
25.5625,51,26.88,5.03813,0,1330,50,40.73571,589.7857
25.5625,51,24.79,5.06536,0,1310,50,40.73571,589.7857
25.5,51,24.661,5.06536,0,1319,50,40.73571,589.7857
25.5,51,22.363,5.05174,0,1311,50,40.73571,589.7857
25.5,51,22.707,5.06536,0,1311,50,40.73571,589.7857
25.5625,51,25.19,5.21063,0,1328,50,40.73571,589.7857
25.5625,51,23.788,5.03813,0,1312,50,40.73571,589.7857
25.5625,51,25.246,5.06082,0,1322,50,40.73571,589.7857
25.5625,51,26.488,5.05628,0,1319,50,40.73571,589.7857
25.5625,51,20.152,5.0472,0,1308,50,40.73571,589.7857
25.5,51,26.784,5.06082,0,1311,50,40.73571,589.7857
25.5625,51,27.16,5.03813,0,1319,50,40.73571,589.7857
25.5625,51,23.26,5.06536,0,1327,50,40.73571,589.7857
25.5625,51,25.278,5.04267,0,1319,50,40.73571,589.7857
25.5625,51,24.301,5.05174,0,1323,50,40.73571,589.7857
25.5625,51,23.444,5.05628,0,1316,50,40.73571,589.7857
25.5625,51,23.78,5.0472,0,1319,50,40.73571,589.7857
25.5625,51,25.879,5.07898,0,1297,50,40.73571,589.7857
25.5625,51,24.045,5.06536,0,1308,50,40.73571,589.7857
25.5625,51,24.181,5.06536,0,1306,50,40.73571,589.7857
25.5625,51,26.824,5.06536,0,1299,50,40.73571,589.7857
25.5625,51,22.379,5.04267,0,1315,50,40.73571,589.7857
25.625,51,21.786,5.06536,0,1328,50,40.73571,589.7857
25.5625,51,25.246,5.21063,0,1346,50,40.73571,589.7857
25.5625,51,24.309,5.05174,0,1329,50,40.73571,589.7857
25.5625,51,26.375,5.05174,0,1322,50,40.73571,589.7857
25.5625,51,23.62,5.05628,0,1318,50,40.73571,589.7857
25.5625,51,25.823,5.06082,0,1347,50,40.73571,589.7857
25.5625,51,23.42,5.05174,0,1328,50,40.73571,589.7857
25.5625,51,23.196,5.06536,0,1314,50,40.73571,589.7857
25.5625,51,25.374,5.06536,0,1312,50,40.73571,589.7857
25.5625,51,22.795,5.0699,0,1325,50,40.73571,589.7857
25.5625,51,25.502,5.06536,0,1329,50,40.73571,589.7857
25.5625,51,20.937,5.06082,0,1318,50,40.73571,589.7857
25.5625,51,22.395,5.06536,0,1317,50,40.73571,589.7857
25.625,51,24.285,5.06082,0,1341,50,40.73571,589.7857
25.5625,51,24.629,5.05628,0,1327,50,40.73571,589.7857
25.625,51,23.46,5.06536,0,1313,50,40.73571,589.7857
25.5625,51,19.783,5.0472,0,1307,50,40.73571,589.7857
25.625,51,24.902,5.06082,0,1298,50,40.73571,589.7857
25.5625,51,25.911,5.06082,0,1309,50,40.73571,589.7857
25.625,51,26.688,5.06536,0,1301,50,40.73571,589.7857
25.625,51,25.502,5.03813,0,1297,50,40.73571,589.7857
25.625,51,24.437,5.04267,0,1303,50,40.73571,589.7857
25.625,51,22.779,5.05628,0,1328,50,40.73571,589.7857
25.5625,51,24.517,5.05628,0,1321,50,40.73571,589.7857
25.625,51,24.261,5.04267,0,1324,50,40.73571,589.7857
25.5625,51,23.965,5.05174,0,1327,50,40.73571,589.7857
25.625,51,23.548,5.0472,0,1322,50,40.73571,589.7857
25.625,51,23.572,5.0472,0,1304,50,40.73571,589.7857
25.625,51,23.748,5.0472,0,1313,50,40.73571,589.7857
25.625,51,22.675,5.06082,0,1339,50,40.73571,589.7857
25.5625,51,29.163,5.04267,0,1359,50,40.73571,589.7857
25.625,51,25.342,5.06536,0,1359,50,40.73571,589.7857
25.5625,51,22.587,5.06082,0,1365,50,40.73571,589.7857
25.5625,51,25.19,5.05174,0,1360,50,40.73571,589.7857
25.625,51,22.683,5.04267,0,1359,50,40.73571,589.7857
25.5625,51,23.828,5.02905,0,1343,50,40.73571,589.7857
25.5625,51,25.518,5.06082,0,1343,50,40.73571,589.7857
25.5625,51,19.856,5.0472,0,1328,50,40.73571,589.7857
25.625,51,22.979,5.05628,0,1328,50,40.73571,589.7857
25.625,51,23.204,5.0472,0,1315,50,40.73571,589.7857
25.625,51,22.275,5.06536,0,1311,50,40.73571,589.7857
25.5625,51,22.971,5.03813,0,1342,50,40.73571,589.7857
25.625,51,15.875,5.03359,0,1343,50,40.73571,589.7857
25.625,51,24.669,5.03359,0,1829,50,40.73571,589.7857
25.625,51,26.087,5.06536,0,1767,50,40.73571,589.7857
25.6875,51,25.999,5.05174,0,1743,50,40.73571,589.7857
25.625,51,24.878,5.06536,0,1625,50,40.73571,589.7857
25.6875,51,23.38,5.06536,0,1526,50,40.73571,589.7857
25.625,51,24.725,5.06536,0,1415,50,40.73571,589.7857
25.625,51,24.902,5.06536,0,1391,50,40.73571,589.7857
25.625,51,24.854,5.06536,0,1360,50,40.73571,589.7857
25.625,51,24.445,5.06536,0,1343,50,40.73571,589.7857
25.6875,51,24.589,5.06536,0,1351,50,40.73571,589.7857
25.6875,51,24.525,5.0699,0,1367,50,40.73571,589.7857
25.625,51,21.562,5.06536,0,1345,50,40.73571,589.7857
25.625,51,23.324,5.07898,0,1332,50,40.73571,589.7857
25.6875,51,24.677,5.06082,0,1328,50,40.73571,589.7857
25.625,51,21.97,5.0699,0,1328,50,40.73571,589.7857
25.625,51,19.487,5.06536,0,1326,50,40.73571,589.7857
25.6875,51,23.148,5.06536,0,1319,50,40.73571,589.7857
25.6875,51,23.26,5.06536,0,1314,50,40.73571,589.7857
25.625,51,22.058,5.08806,0,1323,50,40.73571,589.7857
25.625,51,22.867,5.06536,0,1318,50,40.73571,589.7857
25.625,51,19.896,5.06536,0,1322,50,40.73571,589.7857
25.6875,51,24.661,5.0699,0,1330,50,40.73571,589.7857
25.6875,51,24.037,5.06536,0,1327,50,40.73571,589.7857
25.625,51,24.854,5.06536,0,1315,50,40.73571,589.7857
25.625,51,26.215,5.06536,0,1344,50,40.73571,589.7857
25.625,51,23.42,5.06536,0,1339,50,40.73571,589.7857
25.625,51,24.125,5.06536,0,1373,50,40.73571,589.7857
25.625,51,24.221,5.07898,0,1354,50,40.73571,589.7857
25.625,51,23.868,5.06536,0,1346,50,40.73571,589.7857
25.625,51,22.811,5.0699,0,1341,50,40.73571,589.7857
25.6875,51,22.971,5.0699,0,1351,50,40.73571,589.7857
25.6875,51,25.158,5.06536,0,1361,50,40.73571,589.7857
25.6875,51,22.531,5.0699,0,1345,50,40.73571,589.7857
25.625,51,23.108,5.06536,0,1347,50,40.73571,589.7857
25.6875,51,19.872,5.06536,0,1335,50,40.73571,589.7857
25.625,51,24.926,5.0699,0,1334,50,40.73571,589.7857
25.6875,51,23.164,5.06536,0,1384,50,40.73571,589.7857
25.6875,51,22.891,5.07444,0,1397,50,40.73571,589.7857
25.6875,51,23.5,5.06536,0,1383,50,40.73571,589.7857
25.6875,51,21.185,5.06536,0,1350,50,40.73571,589.7857
25.6875,51,23.035,5.06536,0,1345,50,40.73571,589.7857
25.6875,51,22.283,5.06536,0,1341,50,40.73571,589.7857
25.6875,51,22.499,5.08352,0,1321,50,40.73571,589.7857
25.6875,51,21.065,5.0699,0,1320,50,40.73571,589.7857
25.6875,51,21.89,5.06536,0,1325,50,40.73571,589.7857
25.6875,51,21.762,5.07444,0,1301,50,40.73571,589.7857
25.6875,51,22.202,5.0699,0,1290,50,40.73571,589.7857
25.6875,51,23.284,5.07898,0,1299,50,40.73571,589.7857
25.625,51,23.124,5.07898,0,1322,50,40.73571,589.7857
25.6875,51,25.334,5.0699,0,1331,50,40.73571,589.7857
25.6875,51,24.533,5.11076,0,1347,50,40.73571,589.7857
25.6875,51,25.863,5.0699,0,1335,50,40.73571,589.7857
25.6875,51,23.732,5.06536,0,1327,50,40.73571,589.7857
25.6875,51,24.429,5.07898,0,1325,50,40.73571,589.7857
25.6875,51,24.477,5.07898,0,1303,50,40.73571,589.7857
25.6875,51,4.917,5.07898,0,1296,50,40.73571,589.7857
25.6875,51,22.146,5.08352,0,1296,50,40.73571,589.7857
25.6875,51,21.874,5.08352,0,1287,50,40.73571,589.7857
25.75,51,22.683,5.0699,0,1303,50,40.73571,589.7857
25.75,51,24.045,5.0926,0,1308,50,40.73571,589.7857
25.75,51,21.89,5.0926,0,1295,50,40.73571,589.7857
25.75,51,22.747,5.06536,0,1284,50,40.73571,589.7857
25.75,51,24.221,5.10622,0,1286,50,40.73571,589.7857
25.75,51,21.754,5.08352,0,1279,50,40.73571,589.7857
25.75,51,21.433,5.12438,0,1282,50,40.73571,589.7857
25.6875,51,22.114,5.07444,0,1293,50,40.73571,589.7857
25.75,51,22.355,5.10622,0,1323,50,40.73571,589.7857
25.75,51,22.371,5.07898,0,1319,50,40.73571,589.7857
25.75,51,24.878,5.10622,0,1309,50,40.73571,589.7857
25.75,51,20.945,5.09714,0,1298,50,40.73571,589.7857
25.8125,51,22.371,5.08806,0,1299,50,40.73571,589.7857
25.75,51,21.578,5.12892,0,1289,50,40.73571,589.7857
25.75,51,22.715,5.10622,0,1280,50,40.73571,589.7857
25.75,51,21.273,5.10622,0,1277,50,40.73571,589.7857
25.75,51,23.428,5.10622,0,1278,50,40.73571,589.7857
25.75,51,21.45,5.13799,0,1279,50,40.73571,589.7857
25.75,51,22.403,5.08806,0,1271,50,40.73571,589.7857
25.75,51,19.503,5.1153,0,1271,50,40.73571,589.7857
25.75,51,20.633,5.10622,0,1296,50,40.73571,589.7857
25.75,51,25.318,5.14707,0,1282,50,40.73571,589.7857
25.75,51,21.69,5.12892,0,1270,50,40.73571,589.7857
25.75,51,22.146,5.12438,0,1266,50,40.73571,589.7857
25.6875,51,20.08,5.13345,0,1267,50,40.73571,589.7857
25.75,51,21.906,5.13345,0,1267,50,40.73571,589.7857
25.75,51,22.379,5.13345,0,1964,50,40.73571,589.7857
25.75,51,24.878,5.13799,0,1850,50,40.73571,589.7857
25.75,51,25.382,5.14707,0,1621,50,40.73571,589.7857
25.75,51,26.88,5.14253,0,1509,50,40.73571,589.7857
25.75,51,21.385,5.16069,0,1449,50,40.73571,589.7857
25.75,51,24.405,5.15615,0,1414,50,40.73571,589.7857
25.75,51,21.53,5.13799,0,1449,50,40.73571,589.7857
25.75,51,18.454,5.16977,0,2607,50,40.73571,589.7857
25.75,51,19.543,5.19701,0,1626,50,40.73571,589.7857
25.8125,51,22.058,5.21063,0,1488,50,40.73571,589.7857
25.8125,51,22.323,5.19701,0,1409,50,40.73571,589.7857
25.8125,51,20.184,5.21063,0,1379,50,40.73571,589.7857
25.8125,51,20.809,5.23786,0,1360,50,40.73571,589.7857
25.8125,51,22.018,5.23332,0,1338,50,40.73571,589.7857
25.8125,51,21.433,5.26056,0,1301,50,40.73571,589.7857
25.8125,51,40.048,5.27872,0,1274,50,40.73571,589.7857
25.8125,51,21.994,5.31049,0,1254,50,40.73571,589.7857
25.8125,51,23.156,5.76898,0,1221,50,40.73571,589.7857
25.8125,51,19.671,5.56924,0,1181,50,40.73571,589.7857
25.8125,51,17.493,5.60102,0,1171,50,40.73571,589.7857
25.8125,51,18.91,5.69181,0,1137,50,40.73571,589.7857
25.8125,51,20.825,5.82345,0,1094,50,40.73571,589.7857
25.8125,51,20.32,5.83253,1784551.125,1089,50,40.73571,589.7857
25.8125,51,19.119,5.87339,0,1130,50,40.73571,589.7857
25.8125,51,19.896,6.05497,131.62434,1023,50,40.73571,589.7857
25.8125,51,16.564,6.46806,3.49984,944,50,40.73571,589.7857
25.8125,51,15.907,6.34095,58.69257,1008,50,40.73571,589.7857
25.8125,51,33.016,6.22293,29.75533,1007,50,40.73571,589.7857
25.8125,51,18.342,6.18661,51.29012,1022,50,40.73571,589.7857
25.8125,51,15.739,6.10944,0,1075,50,40.73571,589.7857
25.8125,51,17.316,6.09128,0,1076,50,40.73571,589.7857
25.8125,51,17.26,6.0822,181.19594,1031,50,40.73571,589.7857
25.8125,51,20.288,6.03227,534.22888,1053,50,40.73571,589.7857
25.8125,51,18.029,5.98687,499.86676,1052,50,40.73571,589.7857
25.75,51,19.031,5.9778,1308.56482,1059,50,40.73571,589.7857
25.8125,51,17.989,5.93694,5161.33887,1075,50,40.73571,589.7857
25.75,51,15.522,5.93694,0,1136,50,40.73571,589.7857
25.8125,51,19.087,5.9097,5380.42627,1090,50,40.73571,589.7857
25.8125,51,18.702,6.06858,0,1146,50,40.73571,589.7857
25.8125,51,19.976,5.84615,0,1135,50,40.73571,589.7857
25.8125,51,20.336,5.85977,0,1135,50,40.73571,589.7857
25.8125,51,17.709,5.85977,67606.53906,1091,50,40.73571,589.7857
25.8125,51,18.013,5.86885,33174.91406,1083,50,40.73571,589.7857
25.8125,51,17.981,5.87339,16820.66016,1099,50,40.73571,589.7857
25.75,51,17.677,5.84615,68581.46094,1121,50,40.73571,589.7857
25.8125,51,20.649,5.84161,36613.61719,1113,50,40.73571,589.7857
25.8125,51,20.296,5.86431,0,1136,50,40.73571,589.7857
25.8125,51,18.63,5.83253,56355.83594,1091,50,40.73571,589.7857
25.8125,51,20.36,5.82345,1115459.125,1090,50,40.73571,589.7857
25.8125,51,17.397,5.84161,973240.9375,1088,50,40.73571,589.7857
25.8125,51,16.435,5.83707,62101.10156,1108,50,40.73571,589.7857
25.8125,51,18.838,5.87793,0,1168,50,40.73571,589.7857
25.8125,51,18.334,5.85523,0,1156,50,40.73571,589.7857
25.875,51,16.876,5.83707,49893.97266,1111,50,40.73571,589.7857
25.875,51,18.518,5.81437,601904.75,1115,50,40.73571,589.7857
25.875,51,17.989,5.81891,0,1145,50,40.73571,589.7857
25.8125,51,16.019,5.81437,175634.8906,1104,50,40.73571,589.7857
25.875,51,19.88,5.84161,50565.46094,1097,50,40.73571,589.7857
25.875,51,16.804,5.85523,9553.97168,1109,50,40.73571,589.7857
25.8125,51,16.275,5.86885,8869.35547,1120,50,40.73571,589.7857
25.875,51,17.461,5.85977,18313.64258,1111,50,40.73571,589.7857
25.8125,51,17.997,5.87793,34842.59375,1105,50,40.73571,589.7857
25.875,51,15.739,5.82345,391358.375,1110,50,40.73571,589.7857
25.875,51,20.072,5.98687,0,1183,50,40.73571,589.7857
25.8125,51,18.726,5.79168,0,1134,50,40.73571,589.7857
25.8125,51,17.925,5.72359,0,1492,50,40.73571,589.7857
25.875,51,23.035,5.76444,0,1242,50,40.73571,589.7857
25.875,51,20.248,5.79168,0,1182,50,40.73571,589.7857
25.875,51,16.491,5.77352,0,1162,50,40.73571,589.7857
25.875,51,18.614,5.79168,9994170,1147,50,40.73571,589.7857
25.875,51,19.303,5.75082,0,1177,50,40.73571,589.7857
25.8125,51,17.981,5.72812,0,1147,50,40.73571,589.7857
25.875,51,16.956,5.75082,0,1136,50,40.73571,589.7857
25.875,51,21.61,5.72359,0,1169,50,40.73571,589.7857
25.875,51,18.109,5.76444,0,1122,50,40.73571,589.7857
25.875,51,17.677,5.74628,0,1131,50,40.73571,589.7857
25.875,51,19.279,5.75082,0,1136,50,40.73571,589.7857
25.875,51,19.415,5.72359,0,1168,50,40.73571,589.7857
25.875,51,18.975,5.70543,0,1136,50,40.73571,589.7857
25.875,51,16.788,5.69181,0,1143,50,40.73571,589.7857
25.875,51,20.745,5.70089,0,1143,50,40.73571,589.7857
25.875,51,18.59,5.72359,0,1156,50,40.73571,589.7857
25.8125,51,17.052,5.9324,0,1212,50,40.73571,589.7857
25.875,51,18.678,5.7599,0,1200,50,40.73571,589.7857
25.875,51,17.813,5.93694,0,1199,50,40.73571,589.7857
25.875,51,18.414,5.7599,0,1147,50,40.73571,589.7857
25.875,51,20.008,5.74174,0,1167,50,40.73571,589.7857
25.8125,51,15.771,5.70543,0,1151,50,40.73571,589.7857
25.875,51,21.089,5.71905,0,1191,50,40.73571,589.7857
25.875,51,18.19,5.71451,2160687.75,1205,50,40.73571,589.7857
25.875,51,15.739,5.72812,0,1200,50,40.73571,589.7857
25.875,51,18.278,5.72812,0,1173,50,40.73571,589.7857
25.875,51,18.958,5.72359,0,1150,50,40.73571,589.7857
25.9375,51,18.518,5.71451,0,1147,50,40.73571,589.7857
25.875,51,16.612,5.72359,0,1127,50,40.73571,589.7857
25.875,51,19.271,5.70997,0,1134,50,40.73571,589.7857
25.8125,51,18.31,5.69635,0,1145,50,40.73571,589.7857
25.9375,51,18.766,5.92786,0,1193,50,40.73571,589.7857
25.875,51,17.397,5.70543,0,1157,50,40.73571,589.7857
25.875,51,19.719,5.74628,0,1142,50,40.73571,589.7857
25.875,51,14.233,5.70543,0,1152,50,40.73571,589.7857
25.875,51,18.662,5.73266,0,1168,50,40.73571,589.7857
25.875,51,17.469,5.71905,0,1121,50,40.73571,589.7857
25.9375,51,18.886,5.72812,0,1120,50,40.73571,589.7857
25.9375,51,16.692,5.73266,0,1126,50,40.73571,589.7857
25.9375,51,17.357,5.78714,0,1104,50,40.73571,589.7857
25.875,51,17.805,5.74628,0,1105,50,40.73571,589.7857
25.875,51,16.099,5.7599,0,1105,50,40.73571,589.7857
25.9375,51,17.148,5.76444,0,1099,50,40.73571,589.7857
25.9375,51,18.606,5.76444,0,1089,50,40.73571,589.7857
25.875,51,19.527,5.76898,0,1130,50,40.73571,589.7857
25.875,51,16.219,5.78714,0,1086,50,40.73571,589.7857
25.9375,51,19.239,5.76444,0,1141,50,40.73571,589.7857
25.9375,51,14.858,5.76898,125970448,1121,50,40.73571,589.7857
25.9375,51,17.541,5.75082,41638972,1149,50,40.73571,589.7857
25.9375,51,16.115,5.75082,11011926,1149,50,40.73571,589.7857
25.9375,51,14.697,5.98233,0,1200,50,40.73571,589.7857
25.9375,51,15.803,5.73266,0,1159,50,40.73571,589.7857
25.875,51,19.391,5.71451,0,1138,50,40.73571,589.7857
25.9375,51,17.22,5.76898,0,1125,50,40.73571,589.7857
25.9375,51,17.677,5.75082,0,1135,50,40.73571,589.7857
25.9375,51,13.992,5.75082,0,1131,50,40.73571,589.7857
25.9375,51,19.559,5.76444,0,1130,50,40.73571,589.7857
25.9375,51,16.115,5.77806,330585.875,1169,50,40.73571,589.7857
25.9375,51,16.275,5.79168,31603.59375,1170,50,40.73571,589.7857
25.9375,51,17.765,5.75082,5379207,1155,50,40.73571,589.7857
25.9375,51,19.175,5.74174,357582912,1136,50,40.73571,589.7857
25.875,51,18.83,5.74174,0,1136,50,40.73571,589.7857
25.9375,51,17.004,5.72812,0,1127,50,40.73571,589.7857
25.9375,51,16.379,5.74628,8428955136,1126,50,40.73571,589.7857
25.9375,51,17.717,5.76444,81751224,1135,50,40.73571,589.7857
25.9375,51,17.621,5.75082,0,1143,50,40.73571,589.7857
25.9375,51,17.349,5.85523,1841226.5,1154,50,40.73571,589.7857
26,51,17.4,5.74174,0,1232,50,40.73571,589.7857
25.9375,51,15.642,5.74174,16129.53027,1232,50,40.73571,589.7857
